price,first_name,last_name,above_100
298.9512803,Chad,Lowery,True
274.3749866,Jordan,Barnes,True
170.5174558,Dawn,Williams,True
41.91691624,Patrick,Bryant,False
58.17898989,Erin,Montes,False
73.79346394,Jerry,Torres,False
139.347076,Terry,Bell,True
131.364057,Walter,Heath,True
155.3213236,Paul,Valenzuela,True
224.4556811,Leslie,Potter,True
213.5922722,Robin,French,True
229.7484109,Catherine,Garcia,True
109.7546872,Todd,Nicholson,True
223.172591,Courtney,Allen,True
269.0156148,Dominique,Brandt,True
88.37541932,Leslie,Bates,False
123.2716562,Kathleen,Hood,True
13.87386866,Jacob,Williams,False
164.9985798,Mary,Mcintosh,True
145.3713441,Christine,Franco,True
293.8194973,Zachary,Hartman,True
180.6236926,Angela,Brown,True
190.8301029,David,Drake,True
155.4786639,Sarah,Roberts,True
177.2915327,Victoria,Harmon,True
73.77932541,Lisa,Whitehead,False
261.4782044,Chad,Barton,True
0.776393292,Michael,Mitchell,False
29.10321786,Robert,Randall,False
267.5114108,Bradley,Martin,True
198.0253385,Joshua,Burton,True
85.30746482,Monica,Simpson,False
172.9983509,Rebecca,Cummings,True
179.4036754,Jennifer,Roman,True
283.0553776,Rebecca,Allen,True
82.19310325,Samantha,Scott,False
206.4702019,Donna,Villegas,True
11.89135836,Christopher,Garcia,False
286.493476,Nathan,Rice,True
249.4868453,Robert,Calhoun,True
216.0408353,Rachel,Rodgers,True
240.7594341,Richard,Nelson,True
245.3514521,Christopher,Roberts,True
32.27670638,Morgan,Rodriguez,False
225.7887555,Zachary,Randolph,True
288.3745891,Eric,Contreras,True
119.3859289,Kristi,Rhodes,True
80.25651015,Kristina,Frey,False
287.3655167,Sherry,Nixon,True
246.8218988,Natasha,Davidson,True
269.679928,William,Miller,True
94.86648822,Christopher,Sellers,False
48.7610982,Michael,Graham,False
161.6038394,Margaret,Johns MD,True
180.1989761,Jody,Salinas,True
159.6862194,Zachary,Elliott,True
110.9582328,Jeremy,Peters,True
30.15574115,Brian,Diaz,False
31.9080664,Elizabeth,Gallegos,False
75.94251268,Brian,Gibson,False
147.1006139,Cathy,Baker,True
236.5908451,Lisa,Smith DVM,True
180.9556864,Mitchell,Campbell,True
216.6528185,Ryan,Powers,True
38.16221484,Andrea,Moore,False
276.3569897,Zachary,Wilson,True
62.5865192,Ryan,French,False
278.6145834,Wesley,Russell,True
46.32122583,Gary,Lopez,False
137.388376,Matthew,Baker,True
184.4054399,Ronnie,Chavez,True
112.4718597,Travis,Mercer,True
255.9833911,Lee,Yang,True
57.69285928,Felicia,King,False
140.357616,Catherine,Smith,True
224.9293361,Ronald,Villegas,True
244.4096272,Sarah,Dennis,True
242.319202,Crystal,Blair,True
115.5117245,Robert,Lynch,True
51.35281128,Emily,Tucker,False
217.8399207,Darrell,Holloway,True
82.97497851,Ashley,Kent,False
185.2136091,Stephanie,Peterson,True
185.5249,Keith,Lopez,True
40.63858373,Sydney,Harris,False
69.9170082,Sarah,Alexander,False
21.33834022,Stephanie,Scott,False
31.11673603,John,Armstrong,False
65.99821493,Miguel,Gibbs,False
236.807284,Amber,Hudson,True
65.40108642,Kimberly,Burgess,False
231.4019805,Steve,Holloway,True
260.9855337,Clayton,Santana,True
210.3469533,Christopher,Henson,True
28.35577086,Dr.,Steven Barnes,False
282.6651827,Nicole,Ray,True
152.2753185,Regina,Lee,True
77.92214881,Taylor,Foster,False
244.8883729,Natasha,Ali,True
93.91949481,Nicole,Lawson,False
239.9439808,Diana,Hood,True
247.7775261,Pamela,Allison,True
174.7647044,Bradley,Evans,True
11.404432,Darius,Lindsey,False
10.19107213,Carolyn,Miller,False
29.46384147,Amanda,Ramos,False
102.7129163,Michael,Ramirez,True
147.9886361,Robert,Moore,True
263.9045078,Toni,Baker,True
123.1922823,Mrs.,Miranda Terry,True
218.69238,Jenna,Richardson,True
12.44346621,Danielle,Buchanan,False
76.27399989,Rebecca,Allen,False
230.6731978,Haley,Sanchez,True
86.31865685,Jennifer,Burns,False
107.0938677,Melissa,Smith,True
288.6177533,Kevin,Brady,True
57.61368388,David,Stanley DDS,False
262.0976711,Sarah,Perez,True
165.6137192,Ellen,Roberts,True
30.26122058,Daniel,Jackson,False
298.7662435,Mary,Fisher,True
42.23994953,Timothy,Cooper,False
8.030737072,Sean,Hernandez,False
29.8324349,Veronica,Adams,False
37.18493448,Perry,Moody DDS,False
65.74855448,Colin,Dunlap,False
132.7809287,Jason,Cooley,True
132.3505912,Jennifer,Harmon MD,True
265.2601917,Raymond,Hernandez,True
134.3897391,Teresa,Johnson,True
185.6319592,Matthew,Davis,True
185.6981003,James,Herrera,True
6.034738351,Andre,Bennett,False
130.5617949,Jeff,Graham,True
25.78686897,Victor,Ramirez,False
180.4020723,James,Ryan,True
21.74317987,Jose,Aguilar,False
82.78643341,Timothy,Green II,False
254.2524739,Thomas,Jones,True
26.11202779,James,Robinson,False
288.900487,Krista,Russo,True
262.5959754,Timothy,Haas,True
88.00575553,Charles,Stanley,False
265.6109806,Susan,Decker,True
230.7089714,Adam,Hanson,True
164.6880301,Terry,Lynn,True
201.6260784,Eileen,Bishop,True
80.71472691,Dwayne,Spencer,False
77.27596366,Lori,Mullins,False
155.7872997,Kaitlyn,Lucas,True
290.8798184,Patricia,Allen,True
155.2623932,Kyle,Hamilton,True
140.3699805,Jill,Lane,True
141.2986263,Lauren,Boone,True
262.7911943,Jonathan,Love,True
82.40139711,Lisa,Smith,False
183.0666754,Dawn,Burnett,True
99.50296151,Nathan,Beck,False
230.2715343,Patricia,Gonzalez,True
262.2190383,Sheila,Watkins,True
153.3704197,Leon,Sharp,True
28.33170057,James,Jones,False
291.9126191,Richard,May,True
63.13713822,Martin,Terry,False
151.0014632,Dr.,Jordan Singleton,True
57.70643102,Sabrina,Bond,False
182.9458108,Erica,Weaver,True
55.9226383,Bethany,Rodriguez,False
66.98717931,Michael,Bishop,False
235.3368749,John,Morrison,True
271.5342031,Emily,Robbins,True
28.15859717,Jennifer,Tate,False
224.1368269,Stephanie,Miller,True
135.4549426,Kari,Jones,True
42.01380472,Steven,White,False
242.0194492,Marissa,Medina,True
145.9211293,Micheal,Oconnor MD,True
76.4537488,Ashley,Gray,False
5.869157416,Jessica,Vargas,False
179.2680497,Katie,Larson,True
139.759219,Jenny,Reyes,True
220.9181608,Thomas,Burns,True
29.27311318,Emily,Schroeder,False
84.81435104,Richard,Todd,False
163.9584852,Isaac,Roach,True
108.5274909,Paul,Smith,True
203.6333152,Erik,Morris,True
58.04051332,Kelsey,Morrow,False
279.7477757,Annette,Jordan,True
285.1529004,Helen,Obrien,True
187.2430362,Vanessa,Bush,True
112.3867858,Daniel,Moore,True
103.0069034,Katherine,Richmond,True
267.9744368,Ashlee,Williams,True
14.9815607,Patricia,Banks,False
8.646153934,Kristen,Brooks,False
299.8494713,Emily,Gonzalez,True
174.1483952,James,Lam,True
89.4551695,Bryan,Reynolds,False
120.5118518,Jesse,Hill,True
169.008938,Brandy,Adams,True
0.599498051,Glenn,Cowan,False
286.6784338,Gregory,Ramos,True
286.6816377,Stefanie,Carson,True
19.87752366,Kaitlin,Holland,False
191.020344,Rebecca,Mitchell,True
41.71646312,Alexander,Walsh,False
134.9964732,Christopher,Gomez,True
17.874826,Amy,Ramsey,False
235.9914924,Frank,Anthony,True
191.7636538,Lori,Peters,True
149.8830422,Sheila,Armstrong,True
104.4335124,Arthur,Chan,True
297.0212688,Debra,Sanchez,True
43.27833999,Brett,Murphy,False
211.6651983,Christopher,Walls,True
96.03417164,Sandra,Bowman,False
11.48859482,Anna,Gonzalez,False
69.217917,Amy,Collier,False
298.6007539,Anthony,Jones,True
20.19448209,Kristin,Brown,False
187.5647865,Edward,Ruiz,True
174.5153249,Margaret,Bolton,True
147.0401305,David,Olson,True
265.2789338,Connor,Reynolds,True
227.6997801,Bradley,Santana,True
168.5554334,Sheila,Newton,True
101.6239193,Teresa,Shah,True
50.52947048,Dana,Callahan,False
241.323231,Mitchell,Smith,True
170.8624816,Stephanie,Watts,True
233.1669139,Brent,Hayden,True
35.91581475,Joseph,Hill,False
11.85830697,David,Roberts,False
13.1105752,Mark,Ramirez,False
260.9153554,Maria,Gonzalez,True
77.7159283,Jessica,Lewis,False
23.37817528,Ashley,Campbell,False
142.9623047,Thomas,Terrell,True
201.161579,Catherine,Williams,True
145.0720916,Kelly,Snyder,True
129.8596803,Ronald,Scott,True
52.35347544,Randall,Hill,False
181.9187609,Daniel,Raymond,True
150.4503842,Nicholas,Williams,True
209.0529579,Patrick,Roth,True
76.33322232,April,Madden,False
24.09035617,Jessica,Harris,False
118.0875678,Jared,Haney,True
118.5125307,Jamie,Harding,True
259.9977721,Randall,Hall,True
123.2748737,Luis,Hart,True
281.9905561,Wendy,Grimes,True
21.03394651,Sarah,Duran,False
9.059357757,Alexandra,Harris,False
127.7563365,Carol,Rose,True
187.7617488,Rachel,Walker,True
263.5037463,Caitlin,Franklin,True
92.19530949,Michael,Ramos,False
2.627781407,Charles,Palmer,False
255.4442721,Penny,Richards,True
89.16596865,Adam,Clark,False
223.3339258,James,Turner,True
102.3886839,Brandon,Nguyen,True
30.91178884,Alexander,Bryan,False
281.4170425,Sharon,Gross,True
110.8501643,Benjamin,Bonilla,True
236.6853816,Paula,Woodward,True
296.6228455,Karen,Carr,True
255.9803006,Megan,Bell,True
32.46510198,Ashley,Vance,False
190.367423,William,Fernandez,True
129.7665878,Amy,Davis,True
151.1443314,Christopher,Garcia,True
113.4423623,Brian,Houston,True
44.00326281,George,Compton,False
151.8729928,Noah,Gilmore,True
247.0727957,Jeff,Gonzalez,True
274.371899,Jennifer,Nguyen,True
196.4261878,Eric,Hernandez,True
78.97923659,Jonathan,Hill,False
149.9248442,Kayla,Porter,True
143.690402,Melissa,Davenport,True
82.78471873,Diane,Martin,False
153.3320407,Kendra,Mckinney,True
282.8912648,Sarah,Perez,True
258.3992223,Stephanie,Delgado,True
81.28386961,Randy,Williams,False
71.3472375,Amy,Carroll,False
170.6483859,Yolanda,Lee,True
191.8882257,Nicole,Moore,True
255.3948678,Elizabeth,Davis,True
243.4794231,Sarah,Johnson,True
115.31378,Jared,Walker,True
162.9481205,Miranda,Hardin,True
39.86172345,Courtney,Hurst,False
180.3757566,Brooke,Cook,True
112.5014744,Brenda,Jackson,True
123.6546875,Paul,Thomas,True
40.3540795,Jennifer,Acevedo,False
253.8629646,Sarah,Mason,True
26.18282609,Christopher,Alexander,False
102.9922626,Wanda,Douglas,True
83.98169128,Beth,Carter,False
170.0301242,Jennifer,Walker,True
231.3332955,Rachel,Jones,True
137.274944,Wanda,Miller,True
200.6690595,Derek,Garner,True
172.7675788,Christina,Allen,True
146.7479359,Karen,Warner,True
258.3883839,Alisha,Henderson,True
38.17957663,Gregory,Perkins,False
191.9675092,Ryan,Thompson,True
245.4447437,James,Caldwell,True
211.5653631,Robert,Gregory,True
223.245748,Tom,Bell,True
167.9756509,David,Farmer,True
33.41901265,Melanie,Smith,False
41.90111282,Michael,Ryan,False
50.12989235,Monica,Atkins DVM,False
60.63177629,Timothy,Phillips,False
174.7894413,Brent,Maddox,True
99.40916648,Micheal,Price,False
75.29031179,Kimberly,Fox,False
191.3637927,Briana,Sanchez,True
63.26537976,Justin,Roth,False
48.76077328,Michael,Perez,False
158.9234209,Edward,Manning,True
115.9221252,Lauren,Scott,True
167.4878662,Kevin,Vargas,True
135.0453943,Patrick,Snyder,True
93.74528605,Connor,Navarro,False
138.780924,Robert,Wilcox,True
156.5033762,Lauren,Evans,True
288.7422467,Christopher,Garza,True
16.62662679,Thomas,Pena,False
296.0984744,Kelly,Young,True
105.2330032,Erin,Vance,True
32.31777016,Catherine,Nguyen,False
124.4458699,Jeremy,Wong,True
46.92950136,Robert,Fitzgerald,False
29.46426982,Elizabeth,Jennings,False
71.52647558,James,Cobb,False
10.23351352,Lori,Mcbride,False
70.98225058,Daniel,Hobbs,False
30.74661667,William,Moses,False
32.28598424,Michael,Francis,False
134.061487,Kevin,Chapman,True
177.349129,Mark,Allen,True
101.353741,Lauren,Fisher,True
233.2713066,Matthew,Wilkinson,True
276.8335688,Chad,Hanson,True
111.312648,Cynthia,Atkins,True
219.0542366,Jodi,Meyer DDS,True
168.0884898,John,Dixon Jr.,True
129.7399417,Wanda,Dunn,True
172.0045886,Sarah,Chang,True
107.3259428,Matthew,Lee,True
77.70976176,Nichole,Ellis,False
153.9316382,Derek,Adams,True
180.1610515,Mrs.,Sara Tran,True
263.6305882,Gary,Jones,True
180.9502903,Julie,Robbins,True
281.226683,Mark,King,True
127.8966888,Mark,Sharp,True
86.71330828,Bianca,Jones,False
248.8382773,Melanie,Johnson,True
134.5651897,Carly,Young,True
148.6698077,Elizabeth,Martin,True
82.95469821,Nicole,Rogers,False
119.6187558,Mary,Jackson,True
65.33904499,Renee,Carney,False
168.6421913,Gregory,Wheeler,True
199.7015259,Thomas,Vargas,True
160.6161769,Justin,Mcguire,True
81.28868068,Shawn,Hamilton,False
123.5275035,Robert,Mercer,True
141.2344653,Sean,Gonzalez,True
7.945673813,Steven,Powell,False
264.995856,Alexander,Jones,True
6.12140005,Jeff,Smith,False
23.83451483,Alison,Morris,False
138.1517055,Douglas,Kemp,True
283.1555515,April,Martinez,True
227.2866331,Allison,Alvarez,True
270.5970023,Cheyenne,Richards,True
75.6325927,Meghan,Lynch,False
30.73722001,David,Gomez,False
266.0506834,Adam,Lee,True
270.2354087,Michael,Parsons,True
163.5792146,Stephen,Bennett,True
96.12639818,Jose,Lyons,False
175.7545202,Samantha,Cantrell,True
32.76261139,Glenda,Carlson,False
78.20738876,Glenn,Thornton,False
50.83125368,Tanya,Ward,False
131.8286787,Matthew,Wright,True
137.7995619,Doris,Jackson,True
261.062353,Jose,Clark,True
142.0125422,Amber,Cabrera,True
57.5389366,Travis,Valdez,False
117.1826793,Deborah,Smith,True
135.9012344,Carmen,Murillo,True
296.3328396,Justin,Long,True
203.1394597,Meghan,Clark,True
153.1597541,Diane,Hall DDS,True
274.2180919,Thomas,Barnett,True
118.6398903,Cathy,Hall,True
216.7924806,Robert,Keith,True
79.90562522,Claudia,Lawson,False
21.22090616,Gabriel,Hall,False
156.0483089,Chelsea,Cunningham,True
9.029249741,Anthony,Jackson,False
130.8159347,Deanna,Taylor,True
48.06894839,Teresa,Miller,False
90.56989023,Joseph,Oconnor,False
246.6452741,Michael,Simmons,True
269.7800069,Kimberly,Martinez,True
139.6916121,Lori,Serrano,True
87.76455915,Richard,Wilkins,False
155.0753087,Rhonda,Mills,True
242.9194094,Jessica,Robinson,True
90.80704331,Anita,Velez,False
150.847608,Brittany,Bauer,True
199.8448181,James,Hernandez,True
110.2536015,James,Bishop,True
239.2186448,Joseph,Chase,True
256.0596954,Lisa,Flores,True
293.0747004,Matthew,Hayes,True
217.4378183,Michelle,Norton,True
270.0372546,Alyssa,Phillips,True
281.8209247,Heather,Mendoza,True
5.820093319,Lisa,Quinn,False
146.4288046,Joe,Le,True
45.09060062,Heather,Valenzuela,False
101.1666687,Christine,Herman MD,True
245.3573393,Luke,Saunders,True
155.4871918,Lisa,Bailey,True
172.5605435,Ryan,Kelly,True
48.52261349,Julie,White,False
31.52316101,Travis,Bowman,False
171.0049096,Kelsey,Mccann,True
159.7550694,Elizabeth,Brewer,True
140.1469565,Deborah,Valencia,True
66.72941941,Joseph,Barry,False
208.5365427,James,Holmes,True
214.7712873,Samantha,Stephenson,True
162.3118935,Michelle,Holt,True
133.7689666,Rachael,Gardner DDS,True
104.2020989,Emily,Goodman,True
212.7030844,April,Allen,True
142.1237487,Omar,Nelson,True
122.8714103,Deborah,Cherry,True
128.2253422,Shane,Ford,True
287.0397494,Allison,Moore,True
128.7230831,Chad,Mendoza,True
210.660893,Adam,Reyes,True
237.3154639,Donna,Olson,True
18.44882541,Robert,Wilkerson,False
44.310175,Michael,Mack,False
230.3623855,Matthew,Woodward,True
75.75588754,Hannah,Sparks,False
266.1974194,Rebecca,Guzman,True
21.71014184,Chad,Gonzalez,False
209.6483845,Gina,Lawson,True
109.5227016,Erin,Dawson,True
147.0547345,John,Hunter,True
44.0068408,Dwayne,Nguyen,False
37.11677495,Nicole,Floyd,False
8.316165245,Gina,Morton,False
146.4314388,David,Blair MD,True
92.92142229,Mark,Mccarty,False
167.1786107,Alicia,Fleming,True
74.42711352,Tara,Brennan,False
67.13586315,Sherry,Perez,False
50.97141938,Michael,Cervantes,False
201.4060949,Tyler,Faulkner,True
171.875415,Andrew,Martinez,True
288.0396797,James,Young,True
131.1020174,Joanna,Stanley,True
174.5518188,Christina,Mosley,True
161.7104109,Paul,French III,True
279.106942,Michael,Lee,True
296.8118486,Benjamin,Lewis MD,True
273.3364583,Melanie,Acosta,True
212.3977786,Ian,Riley,True
248.8920142,Jennifer,Gay,True
11.73839127,Andrew,Herring,False
129.6571971,Lauren,Green,True
54.28240155,Dawn,Duffy,False
229.0065048,Timothy,Ho,True
112.3633537,Ashley,Mendez,True
213.8404014,James,Bond,True
280.4287316,Cody,Horn,True
2.267674839,Emily,Bass,False
54.69341531,Julia,Boyd,False
206.5289609,Anna,Lee,True
31.03991579,Amy,Wood,False
232.4798838,Patrick,Elliott,True
104.3063511,Michelle,Miles,True
28.45901277,Jenny,Martin,False
186.6762771,Taylor,Carter,True
187.8096434,Nicholas,Steele,True
257.6894148,Bonnie,Reed,True
65.05790903,Tonya,Carter,False
274.882558,Allison,Patterson,True
200.1558758,Gabriel,Cooper,True
68.85641269,Cindy,Ward,False
149.2059461,Brooke,Owens,True
4.06458047,Matthew,Blake,False
67.38695805,Krystal,Jackson,False
240.8897161,Eric,Phelps,True
172.1054695,Samuel,Cook,True
199.0978775,Pamela,Stein,True
33.29299156,Allison,Brown,False
13.62390908,Taylor,Williams,False
261.6022136,Laura,Carroll,True
245.8554383,Connor,Robinson,True
240.0443296,Shelby,Johnson,True
18.60199734,Andrew,Mora,False
259.0365461,Ethan,Pacheco,True
98.31405644,Jeremy,Webb,False
244.8654683,Damon,Garrett,True
175.0957212,Kimberly,Stanley,True
17.15408329,Bryce,Grant,False
272.5716629,Bethany,Woods,True
66.17386403,Emily,Frye,False
258.7525531,Barry,Sullivan,True
163.5453042,Jeremiah,Ayala,True
296.6791256,Holly,Johnson,True
286.516233,Teresa,Molina,True
265.8694817,Sarah,Taylor,True
85.43939931,Kimberly,Howard,False
264.8900668,Kimberly,Little,True
207.2431681,Nancy,Hart,True
165.0090561,Nicole,Perkins,True
222.4152627,Brandon,Olson,True
77.53704513,Richard,Bush,False
192.6410081,Bryan,Evans,True
3.361441343,Monica,Watson,False
274.30965,Curtis,Fleming,True
216.8617671,Crystal,Sosa,True
202.5620068,Eugene,Morris,True
288.6314867,Logan,Bailey,True
132.9215194,Brandi,Bauer,True
268.1388358,Jasmine,Walters,True
187.8207039,Luke,Allison,True
57.81340573,Christopher,Brooks,False
180.4069737,Vanessa,Riley,True
99.92058008,Scott,Young,False
203.6202471,Thomas,May,True
179.0291469,Pam,Villegas,True
114.9768422,Amy,Sims,True
141.835196,Zachary,Graham,True
243.2899217,James,Chan,True
138.4473659,Felicia,Archer,True
288.7460477,Kimberly,Brady,True
19.14837929,Terri,Perez,False
5.657865331,Jonathan,Barker,False
149.494119,Courtney,Brooks,True
93.90576332,Gabriel,Lowe,False
66.60014486,Christopher,White,False
95.58251089,Sandra,Murphy,False
10.90841176,Jessica,Krueger,False
249.3961932,Jonathon,Burns,True
273.9394908,Mary,Miller,True
180.2598848,Colin,Rodriguez,True
146.685027,Joshua,Rice,True
110.0635889,Gregory,Cruz,True
291.240185,Olivia,Rivera MD,True
7.576754464,Jessica,Larsen MD,False
36.73825253,Troy,Byrd,False
185.3667095,Matthew,Rogers,True
214.8657394,Sandra,Steele,True
106.1210278,Lucas,Price,True
188.2647735,Faith,Scott,True
282.4344141,James,Fox,True
155.0512496,Lisa,Summers,True
275.8859259,Raymond,Perry,True
162.4717521,Edward,Little,True
144.9653271,Nicole,Casey,True
265.1736476,Christopher,Hansen,True
120.530065,John,Mays,True
63.9607675,Monique,Marshall,False
17.63676685,David,Fernandez,False
202.3095996,Jo,Smith,True
278.092605,Larry,Carlson,True
67.58767704,Sherry,Scott,False
268.8755967,Jennifer,Harris,True
9.659905481,Nicolas,Singleton,False
52.22049871,Debra,Adams DVM,False
224.191157,James,Kirby,True
270.5086503,Ronald,Jones,True
297.9773801,Amy,Mcdonald,True
55.12712205,Kimberly,Matthews,False
74.01318559,Paul,Floyd,False
182.0323787,Steve,Brown,True
83.65951376,David,Shaw,False
123.409219,Patricia,Hamilton,True
59.07931353,Christopher,Erickson,False
6.620988423,Mackenzie,Hill,False
97.96401358,Charles,Pham,False
18.27327773,Tony,King,False
92.87861731,Edward,James,False
63.10044603,Colleen,Lee,False
86.42994032,Bethany,Floyd,False
33.69227955,Carol,Schroeder,False
297.4653224,Bonnie,Peterson,True
256.3898121,Michael,Anderson,True
189.7981441,Sheri,Dorsey,True
91.07261796,Savannah,Mendoza PhD,False
274.4787465,Douglas,Watson,True
57.77908919,Ronald,Ward,False
274.2187269,Kenneth,Villarreal,True
228.7978951,Tiffany,Robinson,True
161.2557332,Patrick,Swanson,True
24.17428437,Jocelyn,Rogers,False
182.255044,Danny,Perez,True
265.0416523,Rachel,Gregory,True
231.8302149,Scott,Welch,True
232.9420717,Adam,Jackson,True
12.08319607,Kyle,Novak,False
168.4554827,Matthew,Allen,True
172.2771141,Shannon,Allen,True
58.43100673,Whitney,Harris,False
180.7621217,Scott,Morrison,True
261.6986671,Jessica,Schmidt,True
271.1229328,Kristi,Taylor,True
287.3891521,Joan,Garcia,True
277.5094559,Shane,Evans,True
154.8859173,Jody,Fox,True
132.7802032,Shawn,Jacobs,True
113.0976257,Heather,Ray,True
112.6553767,Mary,Aguirre,True
80.32818684,Scott,Williams,False
248.4882669,Ryan,Cole,True
114.3904753,Melody,Savage,True
97.72751844,Lori,Reese,False
25.48969257,Nina,Parker,False
123.1774351,Tamara,Taylor,True
65.60168668,Mark,Salinas,False
132.7947467,Thomas,Blankenship,True
286.0928823,Dr.,Traci Rice,True
42.33721435,Angela,Cox,False
13.80917322,Janet,Young,False
112.1605744,Francisco,Johnston,True
264.6237189,William,Russell,True
149.1436898,Alexander,Harrington,True
93.99806835,David,Mendoza MD,False
213.6602036,Christine,Lee,True
175.7431073,Michelle,Johnson,True
236.7676413,Kelsey,Nelson,True
89.95575753,Diane,Thompson,False
278.1214905,Tara,Smith,True
116.1191313,Marcus,Santiago,True
33.82522532,Laura,Bean,False
246.3117979,Michelle,Navarro,True
76.55786256,Lisa,Good,False
129.5066529,Miranda,Knapp,True
166.1434114,Christopher,Smith,True
273.4850231,Victoria,Miller,True
213.8475987,Sarah,Hogan,True
48.79191224,Dawn,Robertson,False
113.0602911,William,Jenkins,True
173.7231638,Pam,Thompson,True
42.77281935,Stephen,Berry,False
282.6498589,Mark,Young,True
185.3727205,Anthony,Valdez,True
154.2643569,Elizabeth,Salinas,True
182.4719536,Michael,Robinson,True
96.18391441,Gregory,Buck,False
219.3532551,Sydney,Alexander,True
204.4810593,Janet,Rubio,True
256.3043923,Thomas,Ferguson,True
94.02821568,Vincent,Leblanc,False
47.48296529,Justin,Martinez,False
116.7325872,Rhonda,Adams,True
183.7259618,Lisa,Martin,True
280.9491886,David,Medina,True
44.78343428,Karen,Mckee,False
19.21140291,Lisa,Cantrell,False
124.8230491,Anna,Guzman,True
51.93399201,Daniel,Carroll DDS,False
74.56574506,Erin,Garcia,False
158.6927265,Jennifer,Scott,True
190.5709325,Jacqueline,Robinson,True
169.3812148,Bridget,Santos,True
19.6729944,Candace,Soto,False
38.15792611,Felicia,Myers,False
58.41307704,Grace,Adams,False
10.75000843,Micheal,Wong,False
119.9985057,Jordan,Knight,True
142.132241,Justin,Wright,True
115.368229,James,Holt,True
270.5319155,Anthony,Cooke,True
55.44015055,Jennifer,Jacobson,False
140.2803006,Geoffrey,Franklin,True
243.3479219,Rodney,Lozano,True
135.1626097,Darlene,Lewis,True
286.1402134,Robin,Barry,True
133.5790703,Morgan,Garcia,True
71.92008045,Michael,Rivas,False
185.5703941,Ellen,Branch,True
20.39892737,Kathleen,Castro,False
53.65062447,Donald,Wallace,False
260.7602147,Alexandra,Haynes,True
188.6885584,Stacy,Carrillo,True
24.06993431,Jennifer,Henry,False
116.0820882,Daniel,Mathis,True
254.4736617,Tyler,West,True
170.976742,Michael,Waller,True
126.9283868,Christopher,Graham,True
80.48163941,Mark,Hernandez,False
82.26788496,Kathy,Edwards,False
213.8107444,David,Huber II,True
136.7308142,Tracey,Garcia,True
69.43177519,Stephanie,Underwood,False
281.8903101,Shane,Williams,True
42.3818884,Joseph,Reed,False
140.0494611,Dr.,Elizabeth Martin,True
221.0429141,David,Martin,True
181.2768702,Stephanie,Arnold,True
4.380505829,Rebecca,Richardson,False
105.6723996,Danielle,Johnson,True
158.2429468,Jose,Howe,True
170.8627456,Robert,Robinson,True
70.48423297,Danny,Hart,False
34.2572087,Robin,Booth,False
20.68151609,Kristin,Perry,False
192.7404829,Matthew,Peterson,True
278.9346536,Jodi,Griffin,True
128.0211065,Miguel,Lopez,True
184.5451242,Shelly,Gross,True
54.07631389,Candace,Lopez,False
153.3547677,Ronald,Williams,True
120.5057825,Marcia,Morgan,True
100.2705845,Erica,Campbell,True
240.628503,Anna,Green,True
207.2217108,Kimberly,Howell,True
57.90941988,Dr.,Michelle Hamilton,False
225.8070777,Tami,Ferguson,True
166.3523842,Cynthia,Santana,True
110.2678595,Seth,Johnston,True
211.4734105,Alexis,Reynolds,True
33.96428539,Elizabeth,Schneider,False
279.7193526,Jerry,Padilla,True
290.6226139,Martin,Miles,True
290.9160996,Karen,Williams,True
165.9279066,Amy,Barnes,True
137.4731704,Christopher,West,True
41.93668355,Kirsten,Cole,False
118.3754226,Jane,Cunningham,True
35.82037483,Leonard,Hess,False
13.3526083,Adam,Rhodes,False
95.67655498,Derek,Richardson,False
168.6353496,Sarah,Faulkner,True
106.339314,Steven,Fuller,True
127.1035458,Cheyenne,Ruiz,True
285.2024857,Rachel,Romero,True
177.1691724,Greg,Baker,True
286.6165676,Ivan,Nixon,True
243.4519443,Tonya,Gonzalez,True
150.2335151,Alan,Perez,True
193.8749928,Edwin,Wilson,True
137.9824708,Micheal,Burgess,True
171.0839156,Zachary,Miller,True
111.0238035,Scott,Moreno,True
72.09372191,George,Young,False
135.5468061,Charles,Taylor,True
173.4239245,Mario,Browning,True
131.195396,Sandra,Hayes,True
250.939116,Timothy,Perkins,True
214.0564056,Christine,Lopez,True
240.2050847,Julia,Morton,True
126.5568206,Gabriel,Hamilton,True
146.4956654,Zachary,Santos,True
148.6627083,Christina,Patton,True
283.4653076,John,Brandt,True
20.55745007,Joseph,Gonzalez,False
129.0360445,Kim,Townsend,True
54.05378344,Ethan,Valenzuela,False
254.2959365,Nathan,Leon,True
226.5866588,Kathleen,Hayes,True
154.669493,Craig,Garcia,True
95.90167374,Jeremiah,Griffin,False
213.6395341,Emily,Parsons,True
12.86805538,Paul,Kennedy,False
275.5059689,Theresa,Lynch,True
182.491882,David,Wells,True
52.95831084,Joshua,Davis,False
40.64783276,Amy,Powers,False
189.5888109,Kimberly,Miller,True
104.9806237,Debbie,Harvey,True
64.25213501,James,Martin,False
273.2318059,Scott,Saunders,True
215.6096045,David,Smith MD,True
101.3250417,Danielle,Lee DDS,True
57.97902796,Benjamin,Evans,False
289.1184179,Samantha,Lynch,True
135.9650655,Jeffery,Russell,True
237.9306276,Megan,Roberts,True
125.9323584,Rachel,Hernandez,True
189.2702383,Lisa,Ramirez,True
188.5826264,Alyssa,Hammond,True
100.7962623,Anthony,Gibson,True
88.61484447,Roger,Quinn,False
293.6931305,Nicholas,Henry DVM,True
